Time,value,signal
2026-01-21 21:03:18.340426+00:00,22228,accx
2026-01-21 21:03:19.340426+00:00,22229,accx
2026-01-21 21:03:20.340426+00:00,22230,accx
2026-01-21 21:03:21.340426+00:00,22231,accx
2026-01-21 21:03:22.340426+00:00,22232,accx
2026-01-21 21:03:23.340426+00:00,22233,accx
2026-01-21 21:03:24.340426+00:00,22234,accx
2026-01-21 21:03:25.340426+00:00,22235,accx
2026-01-21 21:03:26.340426+00:00,22236,accx
2026-01-21 21:03:27.340426+00:00,22237,accx
2026-01-21 21:03:28.340426+00:00,22238,accx
2026-01-21 21:03:29.340426+00:00,22239,accx
2026-01-21 21:03:30.340426+00:00,22240,accx
2026-01-21 21:03:31.340426+00:00,22241,accx
2026-01-21 21:03:32.340426+00:00,22242,accx
2026-01-21 21:03:33.340426+00:00,22243,accx
2026-01-21 21:03:34.340426+00:00,22244,accx
2026-01-21 21:03:35.340426+00:00,22245,accx
2026-01-21 21:03:36.340426+00:00,22246,accx
2026-01-21 21:03:37.340426+00:00,22247,accx
2026-01-21 21:03:38.340426+00:00,22248,accx
2026-01-21 21:03:39.340426+00:00,22249,accx
2026-01-21 21:03:40.340426+00:00,22250,accx
2026-01-21 21:03:41.340426+00:00,22251,accx
2026-01-21 21:03:42.340426+00:00,22252,accx
2026-01-21 21:03:43.340426+00:00,22253,accx
2026-01-21 21:03:44.340426+00:00,22254,accx
2026-01-21 21:03:45.340426+00:00,22255,accx
2026-01-21 21:03:46.340426+00:00,22256,accx
2026-01-21 21:03:47.340426+00:00,22257,accx
2026-01-21 21:03:48.340426+00:00,22258,accx
2026-01-21 21:03:49.340426+00:00,22259,accx
2026-01-21 21:03:50.340426+00:00,22260,accx
2026-01-21 21:03:51.340426+00:00,22261,accx
2026-01-21 21:03:52.340426+00:00,22262,accx
2026-01-21 21:03:53.340426+00:00,22263,accx
2026-01-21 21:03:54.340426+00:00,22264,accx
2026-01-21 21:03:55.340426+00:00,22265,accx
2026-01-21 21:03:56.340426+00:00,22266,accx
2026-01-21 21:03:57.340426+00:00,22267,accx
2026-01-21 21:03:58.340426+00:00,22268,accx
2026-01-21 21:03:59.340426+00:00,22269,accx
2026-01-21 21:04:00.340426+00:00,22270,accx
2026-01-21 21:04:01.340426+00:00,22271,accx
2026-01-21 21:04:02.340426+00:00,22272,accx
2026-01-21 21:04:03.340426+00:00,22273,accx
2026-01-21 21:04:04.340426+00:00,22274,accx
2026-01-21 21:04:05.340426+00:00,22275,accx
2026-01-21 21:04:06.340426+00:00,22276,accx
2026-01-21 21:04:07.340426+00:00,22277,accx
2026-01-21 21:04:08.340426+00:00,22278,accx
2026-01-21 21:04:09.340426+00:00,22279,accx
2026-01-21 21:04:10.340426+00:00,22280,accx
2026-01-21 21:04:11.340426+00:00,22281,accx
2026-01-21 21:04:12.340426+00:00,22282,accx
2026-01-21 21:04:13.340426+00:00,22283,accx
2026-01-21 21:04:14.340426+00:00,22284,accx
2026-01-21 21:04:15.340426+00:00,22285,accx
2026-01-21 21:04:16.340426+00:00,22286,accx
2026-01-21 21:04:17.340426+00:00,22287,accx
2026-01-21 21:04:18.340426+00:00,22288,accx
2026-01-21 21:04:19.340426+00:00,22289,accx
2026-01-21 21:04:20.340426+00:00,22290,accx
2026-01-21 21:04:21.340426+00:00,22291,accx
2026-01-21 21:04:22.340426+00:00,22292,accx
2026-01-21 21:04:23.340426+00:00,22293,accx
2026-01-21 21:04:24.340426+00:00,22294,accx
2026-01-21 21:04:25.340426+00:00,22295,accx
2026-01-21 21:04:26.340426+00:00,22296,accx
2026-01-21 21:04:27.340426+00:00,22297,accx
2026-01-21 21:04:28.340426+00:00,22298,accx
2026-01-21 21:04:29.340426+00:00,22299,accx
2026-01-21 21:04:30.340426+00:00,22300,accx
2026-01-21 21:04:31.340426+00:00,22301,accx
2026-01-21 21:04:32.340426+00:00,22302,accx
2026-01-21 21:04:33.340426+00:00,22303,accx
2026-01-21 21:04:34.340426+00:00,22304,accx
2026-01-21 21:04:35.340426+00:00,22305,accx
2026-01-21 21:04:36.340426+00:00,22306,accx
2026-01-21 21:04:37.340426+00:00,22307,accx
2026-01-21 21:04:38.340426+00:00,22308,accx
2026-01-21 21:04:39.340426+00:00,22309,accx
2026-01-21 21:04:40.340426+00:00,22310,accx
2026-01-21 21:04:41.340426+00:00,22311,accx
2026-01-21 21:04:42.340426+00:00,22312,accx
2026-01-21 21:04:43.340426+00:00,22313,accx
2026-01-21 21:04:44.340426+00:00,22314,accx
2026-01-21 21:04:45.340426+00:00,22315,accx
2026-01-21 21:04:46.340426+00:00,22316,accx
2026-01-21 21:04:47.340426+00:00,22317,accx
2026-01-21 21:04:48.340426+00:00,22318,accx
2026-01-21 21:04:49.340426+00:00,22319,accx
2026-01-21 21:04:50.340426+00:00,22320,accx
2026-01-21 21:04:51.340426+00:00,22321,accx
2026-01-21 21:04:52.340426+00:00,22322,accx
2026-01-21 21:04:53.340426+00:00,22323,accx
2026-01-21 21:04:54.340426+00:00,22324,accx
2026-01-21 21:04:55.340426+00:00,22325,accx
2026-01-21 21:04:56.340426+00:00,22326,accx
2026-01-21 21:04:57.340426+00:00,22327,accx
2026-01-21 21:04:58.340426+00:00,22328,accx
2026-01-21 21:04:59.340426+00:00,22329,accx
2026-01-21 21:05:00.340426+00:00,22330,accx
2026-01-21 21:05:01.340426+00:00,22331,accx
2026-01-21 21:05:02.340426+00:00,22332,accx
2026-01-21 21:05:03.340426+00:00,22333,accx
2026-01-21 21:05:04.340426+00:00,22334,accx
2026-01-21 21:05:05.340426+00:00,22335,accx
2026-01-21 21:05:06.340426+00:00,22336,accx
2026-01-21 21:05:07.340426+00:00,22337,accx
2026-01-21 21:05:08.340426+00:00,22338,accx
2026-01-21 21:05:09.340426+00:00,22339,accx
2026-01-21 21:05:10.340426+00:00,22340,accx
2026-01-21 21:05:11.340426+00:00,22341,accx
2026-01-21 21:05:12.340426+00:00,22342,accx
2026-01-21 21:05:13.340426+00:00,22343,accx
2026-01-21 21:05:14.340426+00:00,22344,accx
2026-01-21 21:05:15.340426+00:00,22345,accx
2026-01-21 21:05:16.340426+00:00,22346,accx
2026-01-21 21:05:17.340426+00:00,22347,accx
2026-01-21 21:05:18.340426+00:00,22348,accx
2026-01-21 21:05:19.340426+00:00,22349,accx
2026-01-21 21:05:20.340426+00:00,22350,accx
2026-01-21 21:05:21.340426+00:00,22351,accx
2026-01-21 21:05:22.340426+00:00,22352,accx
2026-01-21 21:05:23.340426+00:00,22353,accx
2026-01-21 21:05:24.340426+00:00,22354,accx
2026-01-21 21:05:25.340426+00:00,22355,accx
2026-01-21 21:05:26.340426+00:00,22356,accx
2026-01-21 21:05:27.340426+00:00,22357,accx
2026-01-21 21:05:28.340426+00:00,22358,accx
2026-01-21 21:05:29.340426+00:00,22359,accx
2026-01-21 21:05:30.340426+00:00,22360,accx
2026-01-21 21:05:31.340426+00:00,22361,accx
2026-01-21 21:05:32.340426+00:00,22362,accx
2026-01-21 21:05:33.340426+00:00,22363,accx
2026-01-21 21:05:34.340426+00:00,22364,accx
2026-01-21 21:05:35.340426+00:00,22365,accx
2026-01-21 21:05:36.340426+00:00,22366,accx
2026-01-21 21:05:37.340426+00:00,22367,accx
2026-01-21 21:05:38.340426+00:00,22368,accx
2026-01-21 21:05:39.340426+00:00,22369,accx
2026-01-21 21:05:40.340426+00:00,22370,accx
2026-01-21 21:05:41.340426+00:00,22371,accx
2026-01-21 21:05:42.340426+00:00,22372,accx
2026-01-21 21:05:43.340426+00:00,22373,accx
2026-01-21 21:05:44.340426+00:00,22374,accx
2026-01-21 21:05:45.340426+00:00,22375,accx
2026-01-21 21:05:46.340426+00:00,22376,accx
2026-01-21 21:05:47.340426+00:00,22377,accx
2026-01-21 21:05:48.340426+00:00,22378,accx
2026-01-21 21:05:49.340426+00:00,22379,accx
2026-01-21 21:05:50.340426+00:00,22380,accx
2026-01-21 21:05:51.340426+00:00,22381,accx
2026-01-21 21:05:52.340426+00:00,22382,accx
2026-01-21 21:05:53.340426+00:00,22383,accx
2026-01-21 21:05:54.340426+00:00,22384,accx
2026-01-21 21:05:55.340426+00:00,22385,accx
2026-01-21 21:05:56.340426+00:00,22386,accx
2026-01-21 21:05:57.340426+00:00,22387,accx
2026-01-21 21:05:58.340426+00:00,22388,accx
2026-01-21 21:05:59.340426+00:00,22389,accx
2026-01-21 21:06:00.340426+00:00,22390,accx
2026-01-21 21:06:01.340426+00:00,22391,accx
2026-01-21 21:06:02.340426+00:00,22392,accx
2026-01-21 21:06:03.340426+00:00,22393,accx
2026-01-21 21:06:04.340426+00:00,22394,accx
2026-01-21 21:06:05.340426+00:00,22395,accx
2026-01-21 21:06:06.340426+00:00,22396,accx
2026-01-21 21:06:07.340426+00:00,22397,accx
2026-01-21 21:06:08.340426+00:00,22398,accx
2026-01-21 21:06:09.340426+00:00,22399,accx
2026-01-21 21:06:10.340426+00:00,22400,accx
2026-01-21 21:06:11.340426+00:00,22401,accx
2026-01-21 21:06:12.340426+00:00,22402,accx
2026-01-21 21:06:13.340426+00:00,22403,accx
2026-01-21 21:06:14.340426+00:00,22404,accx
2026-01-21 21:06:15.340426+00:00,22405,accx
2026-01-21 21:06:16.340426+00:00,22406,accx
2026-01-21 21:06:17.340426+00:00,22407,accx
2026-01-21 21:06:18.340426+00:00,22408,accx
2026-01-21 21:06:19.340426+00:00,22409,accx
2026-01-21 21:06:20.340426+00:00,22410,accx
2026-01-21 21:06:21.340426+00:00,22411,accx
2026-01-21 21:06:22.340426+00:00,22412,accx
2026-01-21 21:06:23.340426+00:00,22413,accx
2026-01-21 21:06:24.340426+00:00,22414,accx
2026-01-21 21:06:25.340426+00:00,22415,accx
2026-01-21 21:06:26.340426+00:00,22416,accx
2026-01-21 21:06:27.340426+00:00,22417,accx
2026-01-21 21:06:28.340426+00:00,22418,accx
2026-01-21 21:06:29.340426+00:00,22419,accx
2026-01-21 21:06:30.340426+00:00,22420,accx
2026-01-21 21:06:31.340426+00:00,22421,accx
2026-01-21 21:06:32.340426+00:00,22422,accx
2026-01-21 21:06:33.340426+00:00,22423,accx
2026-01-21 21:06:34.340426+00:00,22424,accx
2026-01-21 21:06:35.340426+00:00,22425,accx
2026-01-21 21:06:36.340426+00:00,22426,accx
2026-01-21 21:06:37.340426+00:00,22427,accx
2026-01-21 21:06:38.340426+00:00,22428,accx
2026-01-21 21:06:39.340426+00:00,22429,accx
2026-01-21 21:06:40.340426+00:00,22430,accx
2026-01-21 21:06:41.340426+00:00,22431,accx
2026-01-21 21:06:42.340426+00:00,22432,accx
2026-01-21 21:06:43.340426+00:00,22433,accx
2026-01-21 21:06:44.340426+00:00,22434,accx
2026-01-21 21:06:45.340426+00:00,22435,accx
2026-01-21 21:06:46.340426+00:00,22436,accx
2026-01-21 21:06:47.340426+00:00,22437,accx
2026-01-21 21:06:48.340426+00:00,22438,accx
2026-01-21 21:06:49.340426+00:00,22439,accx
2026-01-21 21:06:50.340426+00:00,22440,accx
2026-01-21 21:06:51.340426+00:00,22441,accx
2026-01-21 21:06:52.340426+00:00,22442,accx
2026-01-21 21:06:53.340426+00:00,22443,accx
2026-01-21 21:06:54.340426+00:00,22444,accx
2026-01-21 21:06:55.340426+00:00,22445,accx
2026-01-21 21:06:56.340426+00:00,22446,accx
2026-01-21 21:06:57.340426+00:00,22447,accx
2026-01-21 21:06:58.340426+00:00,22448,accx
2026-01-21 21:06:59.340426+00:00,22449,accx
2026-01-21 21:07:00.340426+00:00,22450,accx
2026-01-21 21:07:01.340426+00:00,22451,accx
2026-01-21 21:07:02.340426+00:00,22452,accx
2026-01-21 21:07:03.340426+00:00,22453,accx
2026-01-21 21:07:04.340426+00:00,22454,accx
2026-01-21 21:07:05.340426+00:00,22455,accx
2026-01-21 21:07:06.340426+00:00,22456,accx
2026-01-21 21:07:07.340426+00:00,22457,accx
2026-01-21 21:07:08.340426+00:00,22458,accx
2026-01-21 21:07:09.340426+00:00,22459,accx
2026-01-21 21:07:10.340426+00:00,22460,accx
2026-01-21 21:07:11.340426+00:00,22461,accx
2026-01-21 21:07:12.340426+00:00,22462,accx
2026-01-21 21:07:13.340426+00:00,22463,accx
2026-01-21 21:07:14.340426+00:00,22464,accx
2026-01-21 21:07:15.340426+00:00,22465,accx
2026-01-21 21:07:16.340426+00:00,22466,accx
2026-01-21 21:07:17.340426+00:00,22467,accx
2026-01-21 21:07:18.340426+00:00,22468,accx
2026-01-21 21:07:19.340426+00:00,22469,accx
2026-01-21 21:07:20.340426+00:00,22470,accx
2026-01-21 21:07:21.340426+00:00,22471,accx
2026-01-21 21:07:22.340426+00:00,22472,accx
2026-01-21 21:07:23.340426+00:00,22473,accx
2026-01-21 21:07:24.340426+00:00,22474,accx
2026-01-21 21:07:25.340426+00:00,22475,accx
2026-01-21 21:07:26.340426+00:00,22476,accx
2026-01-21 21:07:27.340426+00:00,22477,accx
2026-01-21 21:07:28.340426+00:00,22478,accx
2026-01-21 21:07:29.340426+00:00,22479,accx
2026-01-21 21:07:30.340426+00:00,22480,accx
2026-01-21 21:07:31.340426+00:00,22481,accx
2026-01-21 21:07:32.340426+00:00,22482,accx
2026-01-21 21:07:33.340426+00:00,22483,accx
2026-01-21 21:07:34.340426+00:00,22484,accx
2026-01-21 21:07:35.340426+00:00,22485,accx
2026-01-21 21:07:36.340426+00:00,22486,accx
2026-01-21 21:07:37.340426+00:00,22487,accx
2026-01-21 21:07:38.340426+00:00,22488,accx
2026-01-21 21:07:39.340426+00:00,22489,accx
2026-01-21 21:07:40.340426+00:00,22490,accx
2026-01-21 21:07:41.340426+00:00,22491,accx
2026-01-21 21:07:42.340426+00:00,22492,accx
2026-01-21 21:07:43.340426+00:00,22493,accx
2026-01-21 21:07:44.340426+00:00,22494,accx
2026-01-21 21:07:45.340426+00:00,22495,accx
2026-01-21 21:07:46.340426+00:00,22496,accx
2026-01-21 21:07:47.340426+00:00,22497,accx
2026-01-21 21:07:48.340426+00:00,22498,accx
2026-01-21 21:07:49.340426+00:00,22499,accx
2026-01-21 21:07:50.340426+00:00,22500,accx
2026-01-21 21:07:51.340426+00:00,22501,accx
2026-01-21 21:07:52.340426+00:00,22502,accx
2026-01-21 21:07:53.340426+00:00,22503,accx
2026-01-21 21:07:54.340426+00:00,22504,accx
2026-01-21 21:07:55.340426+00:00,22505,accx
2026-01-21 21:07:56.340426+00:00,22506,accx
2026-01-21 21:07:57.340426+00:00,22507,accx
2026-01-21 21:07:58.340426+00:00,22508,accx
2026-01-21 21:07:59.340426+00:00,22509,accx
2026-01-21 21:08:00.340426+00:00,22510,accx
2026-01-21 21:08:01.340426+00:00,22511,accx
2026-01-21 21:08:02.340426+00:00,22512,accx
2026-01-21 21:08:03.340426+00:00,22513,accx
2026-01-21 21:08:04.340426+00:00,22514,accx
2026-01-21 21:08:05.340426+00:00,22515,accx
2026-01-21 21:08:06.340426+00:00,22516,accx
2026-01-21 21:08:07.340426+00:00,22517,accx
2026-01-21 21:08:08.340426+00:00,22518,accx
2026-01-21 21:08:09.340426+00:00,22519,accx
2026-01-21 21:08:10.340426+00:00,22520,accx
2026-01-21 21:08:11.340426+00:00,22521,accx
2026-01-21 21:08:12.340426+00:00,22522,accx
2026-01-21 21:08:13.340426+00:00,22523,accx
2026-01-21 21:08:14.340426+00:00,22524,accx
2026-01-21 21:08:15.340426+00:00,22525,accx
2026-01-21 21:08:16.340426+00:00,22526,accx
2026-01-21 21:08:17.340426+00:00,22527,accx
2026-01-21 21:08:18.340426+00:00,22528,accx
2026-01-21 21:08:19.340426+00:00,22529,accx
2026-01-21 21:08:20.340426+00:00,22530,accx
2026-01-21 21:08:21.340426+00:00,22531,accx
2026-01-21 21:08:22.340426+00:00,22532,accx
2026-01-21 21:08:23.340426+00:00,22533,accx
2026-01-21 21:08:24.340426+00:00,22534,accx
2026-01-21 21:08:25.340426+00:00,22535,accx
2026-01-21 21:08:26.340426+00:00,22536,accx
2026-01-21 21:08:27.340426+00:00,22537,accx
2026-01-21 21:08:28.340426+00:00,22538,accx
2026-01-21 21:08:29.340426+00:00,22539,accx
2026-01-21 21:08:30.340426+00:00,22540,accx
2026-01-21 21:08:31.340426+00:00,22541,accx
2026-01-21 21:08:32.340426+00:00,22542,accx
2026-01-21 21:08:33.340426+00:00,22543,accx
2026-01-21 21:08:34.340426+00:00,22544,accx
2026-01-21 21:08:35.340426+00:00,22545,accx
2026-01-21 21:08:36.340426+00:00,22546,accx
2026-01-21 21:08:37.340426+00:00,22547,accx
2026-01-21 21:08:38.340426+00:00,22548,accx
2026-01-21 21:08:39.340426+00:00,22549,accx
2026-01-21 21:08:40.340426+00:00,22550,accx
2026-01-21 21:08:41.340426+00:00,22551,accx
2026-01-21 21:08:42.340426+00:00,22552,accx
2026-01-21 21:08:43.340426+00:00,22553,accx
2026-01-21 21:08:44.340426+00:00,22554,accx
2026-01-21 21:08:45.340426+00:00,22555,accx
2026-01-21 21:08:46.340426+00:00,22556,accx
2026-01-21 21:08:47.340426+00:00,22557,accx
2026-01-21 21:08:48.340426+00:00,22558,accx
2026-01-21 21:08:49.340426+00:00,22559,accx
2026-01-21 21:08:50.340426+00:00,22560,accx
2026-01-21 21:08:51.340426+00:00,22561,accx
2026-01-21 21:08:52.340426+00:00,22562,accx
2026-01-21 21:08:53.340426+00:00,22563,accx
2026-01-21 21:08:54.340426+00:00,22564,accx
2026-01-21 21:08:55.340426+00:00,22565,accx
2026-01-21 21:08:56.340426+00:00,22566,accx
2026-01-21 21:08:57.340426+00:00,22567,accx
2026-01-21 21:08:58.340426+00:00,22568,accx
2026-01-21 21:08:59.340426+00:00,22569,accx
2026-01-21 21:09:00.340426+00:00,22570,accx
2026-01-21 21:09:01.340426+00:00,22571,accx
2026-01-21 21:09:02.340426+00:00,22572,accx
2026-01-21 21:09:03.340426+00:00,22573,accx
2026-01-21 21:09:04.340426+00:00,22574,accx
2026-01-21 21:09:05.340426+00:00,22575,accx
2026-01-21 21:09:06.340426+00:00,22576,accx
2026-01-21 21:09:07.340426+00:00,22577,accx
2026-01-21 21:09:08.340426+00:00,22578,accx
2026-01-21 21:09:09.340426+00:00,22579,accx
2026-01-21 21:09:10.340426+00:00,22580,accx
2026-01-21 21:09:11.340426+00:00,22581,accx
2026-01-21 21:09:12.340426+00:00,22582,accx
2026-01-21 21:09:13.340426+00:00,22583,accx
2026-01-21 21:09:14.340426+00:00,22584,accx
2026-01-21 21:09:15.340426+00:00,22585,accx
2026-01-21 21:09:16.340426+00:00,22586,accx
2026-01-21 21:09:17.340426+00:00,22587,accx
2026-01-21 21:09:18.340426+00:00,22588,accx
2026-01-21 21:09:19.340426+00:00,22589,accx
2026-01-21 21:09:20.340426+00:00,22590,accx
2026-01-21 21:09:21.340426+00:00,22591,accx
2026-01-21 21:09:22.340426+00:00,22592,accx
2026-01-21 21:09:23.340426+00:00,22593,accx
2026-01-21 21:09:24.340426+00:00,22594,accx
2026-01-21 21:09:25.340426+00:00,22595,accx
2026-01-21 21:09:26.340426+00:00,22596,accx
2026-01-21 21:09:27.340426+00:00,22597,accx
2026-01-21 21:09:28.340426+00:00,22598,accx
2026-01-21 21:09:29.340426+00:00,22599,accx
2026-01-21 21:09:30.340426+00:00,22600,accx
2026-01-21 21:09:31.340426+00:00,22601,accx
2026-01-21 21:09:32.340426+00:00,22602,accx
2026-01-21 21:09:33.340426+00:00,22603,accx
2026-01-21 21:09:34.340426+00:00,22604,accx
2026-01-21 21:09:35.340426+00:00,22605,accx
2026-01-21 21:09:36.340426+00:00,22606,accx
2026-01-21 21:09:37.340426+00:00,22607,accx
2026-01-21 21:09:38.340426+00:00,22608,accx
2026-01-21 21:09:39.340426+00:00,22609,accx
2026-01-21 21:09:40.340426+00:00,22610,accx
2026-01-21 21:09:41.340426+00:00,22611,accx
2026-01-21 21:09:42.340426+00:00,22612,accx
2026-01-21 21:09:43.340426+00:00,22613,accx
2026-01-21 21:09:44.340426+00:00,22614,accx
2026-01-21 21:09:45.340426+00:00,22615,accx
2026-01-21 21:09:46.340426+00:00,22616,accx
2026-01-21 21:09:47.340426+00:00,22617,accx
2026-01-21 21:09:48.340426+00:00,22618,accx
2026-01-21 21:09:49.340426+00:00,22619,accx
2026-01-21 21:09:50.340426+00:00,22620,accx
2026-01-21 21:09:51.340426+00:00,22621,accx
2026-01-21 21:09:52.340426+00:00,22622,accx
2026-01-21 21:09:53.340426+00:00,22623,accx
2026-01-21 21:09:54.340426+00:00,22624,accx
2026-01-21 21:09:55.340426+00:00,22625,accx
2026-01-21 21:09:56.340426+00:00,22626,accx
2026-01-21 21:09:57.340426+00:00,22627,accx
2026-01-21 21:09:58.340426+00:00,22628,accx
2026-01-21 21:09:59.340426+00:00,22629,accx
2026-01-21 21:10:00.340426+00:00,22630,accx
2026-01-21 21:10:01.340426+00:00,22631,accx
2026-01-21 21:10:02.340426+00:00,22632,accx
2026-01-21 21:10:03.340426+00:00,22633,accx
2026-01-21 21:10:04.340426+00:00,22634,accx
2026-01-21 21:10:05.340426+00:00,22635,accx
2026-01-21 21:10:06.340426+00:00,22636,accx
2026-01-21 21:10:07.340426+00:00,22637,accx
2026-01-21 21:10:08.340426+00:00,22638,accx
2026-01-21 21:10:09.340426+00:00,22639,accx
2026-01-21 21:10:10.340426+00:00,22640,accx
2026-01-21 21:10:11.340426+00:00,22641,accx
2026-01-21 21:10:12.340426+00:00,22642,accx
2026-01-21 21:10:13.340426+00:00,22643,accx
2026-01-21 21:10:14.340426+00:00,22644,accx
2026-01-21 21:10:15.340426+00:00,22645,accx
2026-01-21 21:10:16.340426+00:00,22646,accx
2026-01-21 21:10:17.340426+00:00,22647,accx
2026-01-21 21:10:18.340426+00:00,22648,accx
2026-01-21 21:10:19.340426+00:00,22649,accx
2026-01-21 21:10:20.340426+00:00,22650,accx
2026-01-21 21:10:21.340426+00:00,22651,accx
2026-01-21 21:10:22.340426+00:00,22652,accx
2026-01-21 21:10:23.340426+00:00,22653,accx
2026-01-21 21:10:24.340426+00:00,22654,accx
2026-01-21 21:10:25.340426+00:00,22655,accx
2026-01-21 21:10:26.340426+00:00,22656,accx
2026-01-21 21:10:27.340426+00:00,22657,accx
2026-01-21 21:10:28.340426+00:00,22658,accx
2026-01-21 21:10:29.340426+00:00,22659,accx
2026-01-21 21:10:30.340426+00:00,22660,accx
2026-01-21 21:10:31.340426+00:00,22661,accx
2026-01-21 21:10:32.340426+00:00,22662,accx
2026-01-21 21:10:33.340426+00:00,22663,accx
2026-01-21 21:10:34.340426+00:00,22664,accx
2026-01-21 21:10:35.340426+00:00,22665,accx
2026-01-21 21:10:36.340426+00:00,22666,accx
2026-01-21 21:10:37.340426+00:00,22667,accx
2026-01-21 21:10:38.340426+00:00,22668,accx
2026-01-21 21:10:39.340426+00:00,22669,accx
2026-01-21 21:10:40.340426+00:00,22670,accx
2026-01-21 21:10:41.340426+00:00,22671,accx
2026-01-21 21:10:42.340426+00:00,22672,accx
2026-01-21 21:10:43.340426+00:00,22673,accx
2026-01-21 21:10:44.340426+00:00,22674,accx
2026-01-21 21:10:45.340426+00:00,22675,accx
2026-01-21 21:10:46.340426+00:00,22676,accx
2026-01-21 21:10:47.340426+00:00,22677,accx
2026-01-21 21:10:48.340426+00:00,22678,accx
2026-01-21 21:10:49.340426+00:00,22679,accx
2026-01-21 21:10:50.340426+00:00,22680,accx
2026-01-21 21:10:51.340426+00:00,22681,accx
2026-01-21 21:10:52.340426+00:00,22682,accx
2026-01-21 21:10:53.340426+00:00,22683,accx
2026-01-21 21:10:54.340426+00:00,22684,accx
2026-01-21 21:10:55.340426+00:00,22685,accx
2026-01-21 21:10:56.340426+00:00,22686,accx
2026-01-21 21:10:57.340426+00:00,22687,accx
2026-01-21 21:10:58.340426+00:00,22688,accx
2026-01-21 21:10:59.340426+00:00,22689,accx
